book_id,isbn,authors,original_publication_year,title,language_code,image_url
201,385504225,Dan Brown,2009,"The Lost Symbol (Robert Langdon, Number 3)",eng,https://images.gr-assets.com/books/1358274396m/6411961.jpg
202,1416989412,Becca Fitzpatrick,2009,"Hush, Hush (Hush, Hush, Number 1)",en-US,https://images.gr-assets.com/books/1358261334m/6339664.jpg
203,,Jamie McGuire,2011,"Beautiful Disaster (Beautiful, Number 1)",eng,https://images.gr-assets.com/books/1358259032m/11505797.jpg
204,1561797464,Charles Dickens,1843,A Christmas Carol,,https://images.gr-assets.com/books/1406512317m/5326.jpg
205,345476875,Anne Rice,1976,"Interview with the Vampire (The Vampire Chronicles, Number 1)",eng,https://images.gr-assets.com/books/1380631642m/43763.jpg
206,62059939,Kiera Cass,2012,"The Selection (The Selection, Number 1)",en-US,https://images.gr-assets.com/books/1322103400m/10507293.jpg
207,312362080,Janet Evanovich,1994,"One for the Money (Stephanie Plum, Number 1)",en-US,https://images.gr-assets.com/books/1316730230m/6853.jpg
208,1400052173,Rebecca Skloot,2010,The Immortal Life of Henrietta Lacks,eng,https://images.gr-assets.com/books/1327878144m/6493208.jpg
209,99446782,Thomas Harris,1988,"The Silence of the Lambs  (Hannibal Lecter, Number 2)",eng,https://images.gr-assets.com/books/1390426249m/23807.jpg
210,159514174X,Richelle Mead,2007,"Vampire Academy (Vampire Academy, Number 1)",en-US,https://images.gr-assets.com/books/1361098973m/345627.jpg
211,316010669,Malcolm Gladwell,2005,Blink: The Power of Thinking Without Thinking,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
212,038572179X,Ian McEwan,2001,Atonement,eng,https://images.gr-assets.com/books/1320449708m/6867.jpg
213,553213695,"Franz Kafka, Stanley Corngold",1915,The Metamorphosis,eng,https://images.gr-assets.com/books/1359061917m/485894.jpg
214,141382899,Rick Riordan,2007,"The Titan's Curse (Percy Jackson and the Olympians, Number 3)",eng,https://images.gr-assets.com/books/1361038385m/561456.jpg
215,030788743X,Ernest Cline,2011,Ready Player One,eng,https://images.gr-assets.com/books/1500930947m/9969571.jpg
216,1554681723,Garth Stein,2006,The Art of Racing in the Rain,eng,https://images.gr-assets.com/books/1377206302m/3153910.jpg
217,739303406,"Erik Larson, Tony Goldwyn",2003,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,https://images.gr-assets.com/books/1312066724m/21996.jpg
218,425263908,Sylvia Day,2012,"Bared to You (Crossfire, Number 1)",eng,https://images.gr-assets.com/books/1477803272m/13572249.jpg
219,66238501,"C.S. Lewis, Pauline Baynes",1956,"The Chronicles of Narnia (Chronicles of Narnia, Number 1-7)",eng,https://images.gr-assets.com/books/1449868701m/11127.jpg
220,316043133,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,en-US,https://images.gr-assets.com/books/1352539022m/3609760.jpg
221,1558743669,Dave Pelzer,1995,"A Child Called It (Dave Pelzer Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
222,752864327,Robert Ludlum,1980,"The Bourne Identity (Jason Bourne, Number 1)",eng,https://images.gr-assets.com/books/1335860740m/7869.jpg
223,786817879,Eoin Colfer,2001,"Artemis Fowl (Artemis Fowl, Number 1)",eng,https://images.gr-assets.com/books/1327945104m/249747.jpg
224,385738935,Lauren Kate,2009,"Fallen (Fallen, Number 1)",en-US,https://images.gr-assets.com/books/1440619649m/6487308.jpg
225,142000655,John Steinbeck,1952,East of Eden,eng,https://images.gr-assets.com/books/1441547516m/4406.jpg
226,307341569,Gillian Flynn,2009,Dark Places,eng,https://images.gr-assets.com/books/1354988288m/5886881.jpg
227,385339089,John Grisham,1993,The Client,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228,312291639,"Emma McLaughlin, Nicola Kraus",2002,"The Nanny Diaries (Nanny, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
229,451527747,"Lewis Carroll, John Tenniel, Martin Gardner",1865,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,https://images.gr-assets.com/books/1327872220m/24213.jpg
230,192802631,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817,Persuasion,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231,312370830,Tatiana de Rosnay,2007,Sarah's Key,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
232,452284694,Stephen King,1982,"The Gunslinger (The Dark Tower, Number 1)",en-US,https://images.gr-assets.com/books/1375776480m/43615.jpg
233,140003468X,"Gabriel García Márquez, Edith Grossman",1985,Love in the Time of Cholera,eng,https://images.gr-assets.com/books/1327124987m/9712.jpg
234,014131088X,Laurie Halse Anderson,1999,Speak,eng,https://images.gr-assets.com/books/1310121762m/439288.jpg
235,399159347,Liane Moriarty,2013,The Husband's Secret,eng,https://images.gr-assets.com/books/1460577225m/17802724.jpg
236,385494785,Jon Krakauer,1997,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,https://images.gr-assets.com/books/1463384482m/1898.jpg
237,1416524304,Stephen King,1974,Carrie,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
238,031242227X,Augusten Burroughs,2002,Running with Scissors,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
239,307346609,Max Brooks,2006,World War Z: An Oral History of the Zombie War,en-US,https://images.gr-assets.com/books/1386328204m/8908.jpg
240,385537859,Dan Brown,2013,"Inferno (Robert Langdon, Number 4)",eng,https://images.gr-assets.com/books/1397093185m/17212231.jpg
241,440227534,Lois Lowry,1989,Number the Stars,eng,https://images.gr-assets.com/books/1370917812m/47281.jpg
242,446692638,James Patterson,1993,"Along Came a Spider (Alex Cross, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
243,450417395,Stephen King,1987,Misery,en-GB,https://images.gr-assets.com/books/1270545451m/10614.jpg
244,307341542,Gillian Flynn,2006,Sharp Objects,en-US,https://images.gr-assets.com/books/1423241485m/66559.jpg
245,439366771,Katherine Paterson,1977,Bridge to Terabithia,eng,https://images.gr-assets.com/books/1327880087m/2839.jpg
246,312360266,"P.C. Cast, Kristin Cast",2007,"Marked (House of Night, Number 1)",en-US,https://images.gr-assets.com/books/1317067002m/30183.jpg
247,743269519,Stephen R. Covey,1989,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,https://images.gr-assets.com/books/1421842784m/36072.jpg
248,743477545,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595,A Midsummer Night's Dream,eng,https://images.gr-assets.com/books/1327874534m/1622.jpg
249,618711651,Jonathan Safran Foer,2005,Extremely Loud and Incredibly Close,en-US,https://images.gr-assets.com/books/1327879967m/4588.jpg
250,375869026,R.J. Palacio,2012,Wonder,eng,https://images.gr-assets.com/books/1309285027m/11387515.jpg
251,039480001X,Dr. Seuss,1957,The Cat in the Hat,eng,https://images.gr-assets.com/books/1468890477m/233093.jpg
252,312641893,Marissa Meyer,2012,"Cinder (The Lunar Chronicles, Number 1)",eng,https://images.gr-assets.com/books/1470056948m/11235712.jpg
253,316206849,"Robert Galbraith, J.K. Rowling",2013,"The Cuckoo's Calling (Cormoran Strike, Number 1)",en-US,https://images.gr-assets.com/books/1358716559m/16160797.jpg
254,545123267,Maggie Stiefvater,2009,"Shiver (The Wolves of Mercy Falls, Number 1)",eng,https://images.gr-assets.com/books/1409283154m/6068551.jpg
255,452011876,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,eng,https://images.gr-assets.com/books/1405868167m/662.jpg
256,143038257,"Greg Mortenson, David Oliver Relin",2006,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,https://images.gr-assets.com/books/1395407074m/49436.jpg
257,517223627,"Jane Carruth, Lewis Carroll, Rene Cloke",1865,Alice in Wonderland,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
258,143034901,"Carlos Ruiz Zafón, Lucia Graves",2001,"The Shadow of the Wind (The Cemetery of Forgotten Books,  Number 1)",eng,https://images.gr-assets.com/books/1344545047m/1232.jpg
259,385738757,James Dashner,2010,"The Scorch Trials (Maze Runner, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
260,,Dale Carnegie,1936,How to Win Friends and Influence People,eng,https://images.gr-assets.com/books/1442726934m/4865.jpg
261,767900383,Frances Mayes,1996,Under the Tuscan Sun,eng,https://images.gr-assets.com/books/1320524083m/480479.jpg
262,399167064,Liane Moriarty,2014,Big Little Lies,eng,https://images.gr-assets.com/books/1492239430m/19486412.jpg
263,590920685,Gail Carson Levine,1997,Ella Enchanted,eng,https://images.gr-assets.com/books/1410727190m/24337.jpg
264,743297334,Ernest Hemingway,1926,The Sun Also Rises,en-US,https://images.gr-assets.com/books/1331828228m/3876.jpg
265,61120073,Betty  Smith,1943,A Tree Grows in Brooklyn,eng,https://images.gr-assets.com/books/1327883484m/14891.jpg
266,446677388,James Patterson,1995,"Kiss the Girls (Alex Cross, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
267,312577222,Kristin Hannah,2015,The Nightingale,eng,https://images.gr-assets.com/books/1451446316m/21853621.jpg
268,1400078776,Kazuo Ishiguro,2005,Never Let Me Go,eng,https://images.gr-assets.com/books/1353048590m/6334.jpg
269,786890754,Cecelia Ahern,2003,P.S. I Love You,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
270,1844080382,"Daphne du Maurier, Sally Beauman",1938,Rebecca,en-US,https://images.gr-assets.com/books/1327871977m/12873.jpg
271,156030306,Daniel Keyes,1966,Flowers for Algernon,en-US,https://images.gr-assets.com/books/1367141311m/18373.jpg
272,552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989,Like Water for Chocolate,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
273,812968069,Lisa See,2005,Snow Flower and the Secret Fan,eng,https://images.gr-assets.com/books/1327880508m/1103.jpg
274,451205766,"Mario Puzo, Robert Thompson, Peter Bart",1969,The Godfather,eng,https://images.gr-assets.com/books/1394988109m/22034.jpg
275,525476881,John Green,2006,An Abundance of Katherines,eng,https://images.gr-assets.com/books/1360206426m/49750.jpg
276,553803719,Isaac Asimov,1951,Foundation (Foundation Number 1),eng,https://images.gr-assets.com/books/1417900846m/29579.jpg
277,62255657,Neil Gaiman,2013,The Ocean at the End of the Lane,eng,https://images.gr-assets.com/books/1497098563m/15783514.jpg
278,60513063,Shel Silverstein,1981,A Light in the Attic,eng,https://images.gr-assets.com/books/1427169918m/30118.jpg
279,751565350,"John Tiffany, Jack Thorne, J.K. Rowling",2016,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, Number 8)",eng,https://images.gr-assets.com/books/1470082995m/29056083.jpg
280,61726834,Lauren Oliver,2011,"Delirium (Delirium, Number 1)",eng,https://images.gr-assets.com/books/1327890411m/11614718.jpg
281,385339704,John Grisham,1992,The Pelican Brief,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
282,61139378,Neil Gaiman,2002,Coraline,eng,https://images.gr-assets.com/books/1493497435m/17061.jpg
283,60853980,"Terry Pratchett, Neil Gaiman",1990,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,https://images.gr-assets.com/books/1392528568m/12067.jpg
284,140042598,Jack Kerouac,1955,On the Road,eng,https://images.gr-assets.com/books/1413588576m/70401.jpg
285,1476729085,Graeme Simsion,2013,"The Rosie Project (Don Tillman, Number 1)",eng,https://images.gr-assets.com/books/1371651741m/16181775.jpg
286,446579939,Nicholas Sparks,2008,The Lucky One,en-US,https://images.gr-assets.com/books/1420816338m/3063499.jpg
287,451191153,"Ayn Rand, Leonard Peikoff",1943,The Fountainhead,eng,https://images.gr-assets.com/books/1491163636m/2122.jpg
288,425172902,Tom Clancy,1984,"The Hunt for Red October (Jack Ryan Universe, Number 4)",,https://images.gr-assets.com/books/1281995542m/19691.jpg
289,038039586X,Richard Adams,1972,"Watership Down (Watership Down, Number 1)",eng,https://images.gr-assets.com/books/1405136931m/76620.jpg
290,307886263,Mindy Kaling,2011,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,https://images.gr-assets.com/books/1443264638m/10335308.jpg
291,375414495,Abraham Verghese,2009,Cutting for Stone,eng,https://images.gr-assets.com/books/1327931601m/3591262.jpg
292,006112527X,"C.S. Lewis, Pauline Baynes",1951,"The Voyage of the Dawn Treader (Chronicles of Narnia, Number 3)",eng,https://images.gr-assets.com/books/1343185059m/140225.jpg
293,753453800,Robert Louis Stevenson,1882,Treasure Island,eng,https://images.gr-assets.com/books/1485248909m/295.jpg
294,1423140591,Rick Riordan,2011,"The Son of Neptune (The Heroes of Olympus, Number 2)",eng,https://images.gr-assets.com/books/1464201114m/9520360.jpg
295,1451627289,Stephen King,2011,11/22/63,eng,https://images.gr-assets.com/books/1327876792m/10644930.jpg
296,241003008,Eric Carle,1969,The Very Hungry Caterpillar Board Book,eng,https://images.gr-assets.com/books/1327878225m/4948.jpg
297,140285601,Kurt Vonnegut Jr.,1963,Cat's Cradle,eng,https://images.gr-assets.com/books/1327867150m/135479.jpg
298,451528557,"H.G. Wells, Greg Bear, Carlo Pagetti",1895,The Time Machine,eng,https://images.gr-assets.com/books/1327942880m/2493.jpg
299,849946158,"Todd Burpo, Lynn Vincent",2010,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
300,385751060,John Boyne,2006,The Boy in the Striped Pajamas,eng,https://images.gr-assets.com/books/1366228171m/39999.jpg
301,1892295490,Joseph Conrad,1899,Heart of Darkness,eng,https://images.gr-assets.com/books/1392799983m/4900.jpg
302,044654759X,Nicholas Sparks,2010,Safe Haven,eng,https://images.gr-assets.com/books/1344268800m/7812659.jpg
303,1582701709,Rhonda Byrne,2006,"The Secret (The Secret, Number 1)",eng,https://images.gr-assets.com/books/1482865039m/52529.jpg
304,60987561,Wally Lamb,1998,I Know This Much Is True,eng,https://images.gr-assets.com/books/1373532198m/227711.jpg
305,1416524347,Stephen King,1983,Pet Sematary,eng,https://images.gr-assets.com/books/1308894674m/10583.jpg
306,671021001,Wally Lamb,1992,She's Come Undone,en-US,https://images.gr-assets.com/books/1408313457m/5203.jpg
307,756404738,Patrick Rothfuss,2011,"The Wise Man's Fear (The Kingkiller Chronicle, Number 2)",eng,https://images.gr-assets.com/books/1452624392m/1215032.jpg
308,440241901,Sophie Kinsella,2003,Can You Keep a Secret?,en-US,https://images.gr-assets.com/books/1330464293m/33724.jpg
309,1442403543,Cassandra Clare,2011,"City of Fallen Angels (The Mortal Instruments, Number 4)",en-US,https://images.gr-assets.com/books/1369452302m/6752378.jpg
310,743418174,Jennifer Weiner,2001,"Good in Bed (Cannie Shapiro, Number 1)",en-US,https://images.gr-assets.com/books/1327936464m/14748.jpg
311,380018179,Colleen McCullough,1977,The Thorn Birds,eng,https://images.gr-assets.com/books/1391416796m/3412.jpg
312,60530928,"Neil Gaiman, Dave McKean",2008,The Graveyard Book,en-US,https://images.gr-assets.com/books/1303859949m/2213661.jpg
313,1451681739,M.L. Stedman,2012,The Light Between Oceans,eng,https://images.gr-assets.com/books/1336683021m/13158800.jpg
314,439709105,"Cornelia Funke, Anthea Bell",2003,"Inkheart (Inkworld, Number 1)",en-US,https://images.gr-assets.com/books/1328866790m/28194.jpg
315,91883768,"Spencer Johnson, Kenneth H. Blanchard",1998,Who Moved My Cheese?,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
316,307279464,Bill Bryson,1997,A Walk in the Woods,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
317,553279378,Maya Angelou,1969,I Know Why the Caged Bird Sings,en-US,https://images.gr-assets.com/books/1327957927m/13214.jpg
318,61950726,Christina Baker Kline,2013,Orphan Train,eng,https://images.gr-assets.com/books/1362409483m/15818107.jpg
319,1442416866,Cassandra Clare,2012,"City of Lost Souls (The Mortal Instruments, Number 5)",eng,https://images.gr-assets.com/books/1460477703m/8755776.jpg
320,316204277,Maria Semple,2012,"Where'd You Go, Bernadette",eng,https://images.gr-assets.com/books/1338822317m/13526165.jpg
321,375806814,Wilson Rawls,1961,Where the Red Fern Grows,,https://images.gr-assets.com/books/1166154337m/10365.jpg
322,60557818,Neil Gaiman,1996,Neverwhere,eng,https://images.gr-assets.com/books/1348747943m/14497.jpg
323,571224385,"Milan Kundera, Michael Henry Heim",1984,The Unbearable Lightness of Being,eng,https://images.gr-assets.com/books/1265401884m/9717.jpg
324,,Rainbow Rowell,2013,Fangirl,eng,https://images.gr-assets.com/books/1499565420m/16068905.jpg
325,552135399,John Irving,1989,A Prayer for Owen Meany,eng,https://images.gr-assets.com/books/1260470010m/4473.jpg
326,316182540,Janet Fitch,1999,White Oleander,eng,https://images.gr-assets.com/books/1501159524m/32234.jpg
327,039925675X,Marie Lu,2011,"Legend (Legend, Number 1)",eng,https://images.gr-assets.com/books/1501368160m/9275658.jpg
328,743496728,Jodi Picoult,2007,Nineteen Minutes,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
